PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,Units,MethodID,AnalyticalResultsSign,AnalyticalResultValue,SampleEventCode,MonitoringRequirement,Region,State,UCMR1SampleType
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,93008,Well 3 TP,GW,TP003008,Woodland Ave,EP,,,8/21/2024,71308201,PFTA,0.008,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,93008,Well 3 TP,GW,TP003008,Woodland Ave,EP,,,8/21/2024,71308201,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,93008,Well 3 TP,GW,TP003008,Woodland Ave,EP,,,8/21/2024,71308201,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,93008,Well 3 TP,GW,TP003008,Woodland Ave,EP,,,8/21/2024,71308201,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,93008,Well 3 TP,GW,TP003008,Woodland Ave,EP,,,8/21/2024,71308201,NFDHA,0.02,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,93008,Well 3 TP,GW,TP003008,Woodland Ave,EP,,,8/21/2024,71308201,PFHxS,0.003,µg/L,EPA 533,=,0.0076,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,93008,Well 3 TP,GW,TP003008,Woodland Ave,EP,,,8/21/2024,71308201,PFHpA,0.003,µg/L,EPA 533,=,0.003,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,93008,Well 3 TP,GW,TP003008,Woodland Ave,EP,,,8/21/2024,71308201,PFBS,0.003,µg/L,EPA 533,=,0.0036,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,93008,Well 3 TP,GW,TP003008,Woodland Ave,EP,,,8/21/2024,71308201,PFDA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,93008,Well 3 TP,GW,TP003008,Woodland Ave,EP,,,8/21/2024,71308201,lithium,9,µg/L,EPA 200.7,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,93008,Well 3 TP,GW,TP003008,Woodland Ave,EP,,,8/21/2024,71308201,ADONA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,2/16/2024,69251601,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFUnA,0.002,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFHxA,0.003,µg/L,EPA 533,=,0.0038,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFDoA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFOA,0.004,µg/L,EPA 533,=,0.0088,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFBS,0.003,µg/L,EPA 533,=,0.0041,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFMPA,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,2/16/2024,69251601,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,2/16/2024,69251601,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,2/16/2024,69251601,PFTA,0.008,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFNA,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFBA,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFOS,0.004,µg/L,EPA 533,=,0.0098,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,6:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFHpA,0.003,µg/L,EPA 533,=,0.0032,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,NFDHA,0.02,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFEESA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFMBA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFPeA,0.003,µg/L,EPA 533,=,0.0041,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,ADONA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,4:2 FTS,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFDA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFHxS,0.003,µg/L,EPA 533,=,0.0033,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,2/16/2024,69251601,lithium,9,µg/L,EPA 200.7,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFHpS,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,PFPeS,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,HFPO-DA,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,4/8/2024,70014401,8:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFMBA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFEESA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFMPA,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFHpS,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFPeS,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,HFPO-DA,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,NFDHA,0.02,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,lithium,9,µg/L,EPA 200.7,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFPeA,0.003,µg/L,EPA 533,=,0.0034,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,8:2 FTS,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,4:2 FTS,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,6:2 FTS,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFBA,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFNA,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFTA,0.008,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,ADONA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFBS,0.003,µg/L,EPA 533,=,0.0038,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFHxS,0.003,µg/L,EPA 533,=,0.0032,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFOS,0.004,µg/L,EPA 533,=,0.0078,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFOA,0.004,µg/L,EPA 533,=,0.0071,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFDA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFDoA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFHxA,0.003,µg/L,EPA 533,=,0.0034,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFUnA,0.002,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,94010,Well 4A TP,GW,TP004010,Mill Road (Northfield),EP,,,8/6/2024,71309301,PFHpA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,ADONA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFMBA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFBS,0.003,µg/L,EPA 533,=,0.0091,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,lithium,9,µg/L,EPA 200.7,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,NFDHA,0.02,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFEESA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFPeA,0.003,µg/L,EPA 533,=,0.0056,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFMPA,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,8:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,4:2 FTS,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,6:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,HFPO-DA,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFBA,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFHxS,0.003,µg/L,EPA 533,=,0.0038,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFOS,0.004,µg/L,EPA 533,=,0.0041,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFDA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFDoA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFHxA,0.003,µg/L,EPA 533,=,0.0055,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFUnA,0.002,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFPeS,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFHpS,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFTA,0.008,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFHpA,0.003,µg/L,EPA 533,=,0.0032,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFOA,0.004,µg/L,EPA 533,=,0.0077,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,3/12/2024,69569601,PFNA,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,9/5/2024,71594601,PFHpA,0.003,µg/L,EPA 533,=,0.0032,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,9/5/2024,71594601,PFHxS,0.003,µg/L,EPA 533,=,0.0038,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,9/5/2024,71594601,PFNA,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,9/5/2024,71594601,PFOS,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,9/5/2024,71594601,PFOA,0.004,µg/L,EPA 533,=,0.008,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,9/5/2024,71594601,PFDA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,9/5/2024,71594601,PFDoA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,9/5/2024,71594601,PFHxA,0.003,µg/L,EPA 533,=,0.0053,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,9/5/2024,71594601,PFUnA,0.002,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,9/5/2024,71594601,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,9/5/2024,71594601,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ0119002,NJ AMERICAN WATER - ATLANTIC COUNTY,L,95012,Well 5 TP,GW,TP005012,Dobbs Ave. (Somers Point),EP,,,9/5/2024,71594601,ADONA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
